"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-05","60","76","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-06","56","68","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-07","56","66","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-08","55","61","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-09","54","61","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-10","53","56","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-11","57","66","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-12","58","74","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-13","58","75","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-14","58","68","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-15","58","64","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-16","53","63","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-17","49","59","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-18","48","61","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-19","48","52","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-20","51","56","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-21","49","59","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-22","43","55","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-23","43","58","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-24","46","61","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-25","48","65","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-26","49","60","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-27","49","61","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-28","49","60","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-29","51","53","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-11-30","51","54","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-01","46","52","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-02","46","57","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-03","46","58","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-04","44","61","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-05","42","56","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-06","42","52","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-07","44","56","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-08","42","49","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-09","42","46","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-10","43","55","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-11","49","63","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-12","45","52","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-13","45","53","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-14","42","56","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-15","41","57","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-16","40","55","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-17","43","53","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-18","45","59","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-19","59","70","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-20","59","72","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-21","56","70","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-22","52","70","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-23","43","63","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-24","48","68","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-25","51","71","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-26","45","67","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-27","46","69","30"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-28","47","68","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-29","43","63","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-30","41","63","28"
"USR0000CCRN","CORNING CALIFORNIA, CA US","1999-12-31","41","58","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-01","40","49","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-02","37","50","27"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-03","43","56","31"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-04","43","54","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-05","46","58","36"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-06","42","49","29"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-07","45","61","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-08","42","56","33"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-09","43","50","34"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-10","51","58","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-11","50","54","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-12","41","47","32"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-13","51","59","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-14","54","58","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-15","52","57","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-16","49","56","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-17","45","56","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-18","49","52","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-19","54","58","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-20","49","54","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-21","46","52","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-22","48","54","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-23","48","51","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-24","51","52","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-25","49","55","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-26","47","60","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-27","49","61","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-28","46","59","37"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-29","46","61","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-30","48","56","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-01-31","45","48","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-01","48","54","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-02","52","65","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-03","49","59","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-04","49","55","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-05","51","55","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-06","50","64","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-07","50","66","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-08","50","61","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-09","53","61","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-10","52","58","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-11","48","50","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-12","48","50","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-13","50","55","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-14","55","61","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-15","50","58","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-16","48","51","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-17","48","57","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-18","49","64","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-19","52","67","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-20","52","57","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-21","53","62","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-22","49","52","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-23","45","54","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-24","43","49","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-25","47","53","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-26","51","54","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-27","52","57","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-28","49","55","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-02-29","48","58","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-01","49","64","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-02","48","51","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-03","54","72","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-04","49","54","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-05","45","49","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-06","47","49","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-07","47","51","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-08","46","52","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-09","49","56","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-10","48","54","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-11","53","62","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-12","56","72","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-13","56","71","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-14","59","73","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-15","61","76","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-16","58","67","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-17","54","71","38"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-18","62","80","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-19","57","63","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-20","53","65","42"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-21","60","77","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-22","61","70","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-23","58","70","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-24","56","69","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-25","54","69","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-26","58","76","39"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-27","55","63","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-28","55","67","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-29","56","73","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-30","60","75","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-03-31","64","80","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-01","68","85","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-02","72","89","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-03","67","83","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-04","62","76","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-05","63","77","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-06","61","77","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-07","66","82","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-08","62","75","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-09","58","73","46"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-10","65","83","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-11","64","79","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-12","65","78","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-13","59","68","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-14","58","66","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-15","57","63","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-16","55","62","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-17","51","54","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-18","54","61","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-19","59","68","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-20","62","75","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-21","65","81","45"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-22","59","69","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-23","58","70","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-24","60","75","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-25","62","76","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-26","66","84","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-27","60","74","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-28","56","67","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-29","60","78","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-04-30","63","81","41"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-01","64","80","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-02","66","80","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-03","69","82","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-04","67","77","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-05","65","74","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-06","55","63","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-07","53","57","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-08","63","73","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-09","61","71","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-10","53","62","43"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-11","55","70","35"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-12","57","70","40"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-13","60","74","51"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-14","54","61","48"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-15","54","59","47"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-16","54","62","44"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-17","66","81","49"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-18","71","87","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-19","74","92","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-20","78","96","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-21","81","100","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-22","82","101","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-23","85","100","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-24","83","96","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-25","73","84","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-26","75","86","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-27","75","88","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-28","73","83","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-29","71","85","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-30","68","80","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-05-31","69","84","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-01","74","89","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-02","74","89","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-03","75","94","50"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-04","74","90","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-05","67","79","52"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-06","73","85","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-07","67","78","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-08","63","70","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-09","65","74","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-10","66","77","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-11","71","84","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-12","77","89","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-13","85","102","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-14","94","109","78"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-15","92","105","72"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-16","88","100","77"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-17","87","103","73"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-18","73","83","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-19","80","97","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-20","87","103","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-21","84","99","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-22","84","96","68"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-23","78","92","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-24","82","96","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-25","83","97","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-26","87","104","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-27","88","101","72"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-28","88","103","71"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-29","85","98","71"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-06-30","76","88","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-01","72","83","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-02","72","84","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-03","68","80","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-04","72","84","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-05","67","79","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-06","71","84","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-07","70","83","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-08","72","88","53"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-09","77","92","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-10","78","92","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-11","79","94","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-12","80","94","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-13","75","89","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-14","78","93","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-15","79","92","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-16","74","86","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-17","70","83","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-18","76","91","55"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-19","81","97","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-20","82","100","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-21","80","92","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-22","76","91","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-23","81","98","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-24","84","99","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-25","85","98","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-26","79","91","66"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-27","77","95","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-28","81","98","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-29","83","101","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-30","86","103","70"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-07-31","88","110","65"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-01","87","103","73"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-02","89","103","72"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-03","83","97","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-04","81","94","69"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-05","84","101","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-06","85","99","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-07","77","90","67"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-08","76","90","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-09","77","91","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-10","72","86","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-11","80","99","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-12","82","98","64"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-13","81","98","61"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-14","81","98","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-15","80","99","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-16","83","101","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-17","83","97","63"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-18","77","92","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-19","74","87","59"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-20","75","91","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-21","75","91","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-22","77","94","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-23","75","90","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-24","75","94","54"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-25","80","97","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-26","78","95","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-27","78","96","58"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-28","79","98","60"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-29","68","74","62"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-30","67","76","57"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-08-31","67","77","56"
"USR0000CCRN","CORNING CALIFORNIA, CA US","2000-09-01","61","65","57"
